Date,Name / Description,Expense/Income,Amount (EGP),Category

2023-04-02,Monthly Phone Plan,Expense,300.00,Utilities,Finance
2023-04-03,Salary from Software Development,Income,44500.00,Income,Business
2023-04-04,Zamalek Gym Membership,Expense,800.00,Health & Fitness,Sports & Fitness
2023-04-05,Zouba Café (Coffee with Friends),Expense,120.00,Food & Beverage,Food & Beverage
2023-04-06,KFC Egypt (Lunch Out),Expense,150.00,Food & Beverage,Food & Beverage
2023-04-07,Internet & Utilities,Expense,350.00,Utilities,Finance
2023-04-08,IT Consulting Project,Income,35000.00,Income,Business
2023-04-09,Zacks Café (Hangout with Friends),Expense,120.00,Food & Beverage,Food & Beverage
2023-04-10,Mobile Data Recharge,Expense,100.00,Utilities,Finance
2023-04-11,Rent for Downtown Apartment,Expense,7200.00,Housing,Home and Garden
2023-04-12,Web Design Freelance Project,Income,29000.00,Income,Business
2023-04-13,Jumbo Supermarket (Groceries),Expense,1100.00,Groceries,Grocery
2023-04-14,Transportation (Taxi Ride),Expense,80.00,Transportation,Travel and Transportation
2023-04-15,Entertainment (Movie Ticket),Expense,350.00,Entertainment,Arts & Culture
2023-04-16,Electricity Bill,Expense,1000.00,Utilities,Finance
2023-04-17,Health & Beauty Products,Expense,250.00,Health & Beauty,Beauty & Wellness
2023-04-18,Charity Donation (Local NGO),Expense,400.00,Charity/Donations,Charity/Donations
2023-04-19,Shopping (Clothing),Expense,700.00,Shopping,Clothing and Accessories
2023-04-20,Web Development Freelance Project,Income,30000.00,Income,Business
2023-04-21,Zamalek Gym Membership,Expense,800.00,Health & Fitness,Sports & Fitness
2023-04-22,Al Sultan Restaurant (Dinner Out),Expense,550.00,Food & Beverage,Food & Beverage
2023-04-23,Phone Repair Service,Expense,350.00,Technology,Technology
2023-04-24,Monthly Phone Plan,Expense,300.00,Utilities,Finance
2023-04-25,Salary from Software Development,Income,45500.00,Income,Business
2023-04-26,Art Supplies Purchase,Expense,250.00,Art/Crafts,Arts & Culture
2023-04-27,Transportation (Metro Fare),Expense,30.00,Transportation,Travel and Transportation
2023-04-28,Travel (Weekend Trip),Expense,1500.00,Travel,Travel and Tourism
2023-04-29,Food & Beverage (Family Dinner),Expense,450.00,Food & Beverage,Food & Beverage
2023-04-30,Internet & Utilities,Expense,350.00,Utilities,Finance
2023-04-30,Rent for Downtown Apartment,Expense,7200.00,Housing,Home and Garden
2023-04-30,Freelance Art Commission,Income,7200.00,Income,Business
2023-04-30,Health Insurance Premium,Expense,650.00,Health & Wellness,Health & Wellness
2023-04-30,Business Conference Registration,Expense,3200.00,Business Services,Business and Services
2023-04-30,Music Concert Tickets,Expense,500.00,Entertainment,Arts & Culture
2023-04-30,Travel Expenses (Flight Booking),Expense,5200.00,Travel,Travel and Tourism
2023-04-30,Online Shopping (Electronics),Expense,4600.00,Shopping,Online Shopping
2023-04-30,Language Classes Registration,Expense,2200.00,Education,Education
2023-04-30,Subscription Renewal (Streaming Service),Expense,520.00,Subscription,Subscription
2023-04-30,Home Improvement (Furniture),Expense,2400.00,Home Improvement,Home and Garden
2023-04-30,Business Equipment Purchase,Expense,5000.00,Business,Business
2023-04-30,Beauty & Wellness Spa,Expense,1200.00,Health & Beauty,Beauty & Wellness
2023-04-30,Clothing Shopping (Winter Wardrobe),Expense,1400.00,Clothing,Clothing and Accessories
2023-04-30,Art & Crafts Supplies,Expense,900.00,Art/Crafts,Arts & Culture
2023-04-30,Donation to Charity Organization,Expense,1200.00,Charity/Donations,Charity/Donations
2023-04-30,Sporting Goods Purchase,Expense,1200.00,Sport,Sports & Fitness
2023-04-30,Health & Fitness Class Registration,Expense,1300.00,Health & Fitness,Sports & Fitness
2023-05-01,Carrefour Maadi (Groceries),Expense,600.00,Groceries
2023-05-03,Monthly Phone Plan,Expense,300.00,Utilities
2023-05-05,Salary from Software Development,Income,18000.00,Income
2023-05-07,Zamalek Gym Membership,Expense,800.00,Health & Fitness
2023-05-09,Zouba Café (Coffee with Friends),Expense,80.00,Food & Beverage
2023-05-11,Internet & Utilities,Expense,350.00,Utilities
2023-05-13,IT Consulting Project,Income,13000.00,Income
2023-05-15,Zacks Café (Hangout with Friends),Expense,120.00,Food & Beverage
2023-05-17,KFC Egypt (Lunch Out),Expense,150.00,Food & Beverage
2023-05-19,Mobile Data Recharge,Expense,100.00,Utilities
2023-05-21,Rent for Downtown Apartment,Expense,7000.00,Housing
2023-05-23,Web Design Freelance Project,Income,5000.00,Income
2023-05-25,Jumbo Supermarket (Groceries),Expense,600.00,Groceries
2023-05-27,Transportation (Taxi Ride),Expense,50.00,Transportation
2023-05-29,Entertainment (Movie Ticket),Expense,200.00,Entertainment
2023-05-31,Electricity Bill,Expense,800.00,Utilities
2023-06-01,Carrefour Maadi (Groceries),Expense,600.00,Groceries
2023-06-03,Monthly Phone Plan,Expense,300.00,Utilities
2023-06-05,Salary from Software Development,Income,18000.00,Income
2023-06-07,Zamalek Gym Membership,Expense,800.00,Health & Fitness
2023-06-09,Zouba Café (Coffee with Friends),Expense,80.00,Food & Beverage
2023-06-11,Internet & Utilities,Expense,350.00,Utilities
2023-06-13,IT Consulting Project,Income,13000.00,Income
2023-06-15,Zacks Café (Hangout with Friends),Expense,120.00,Food & Beverage
2023-06-17,KFC Egypt (Lunch Out),Expense,150.00,Food & Beverage
2023-06-19,Mobile Data Recharge,Expense,100.00,Utilities
2023-06-21,Rent for Downtown Apartment,Expense,7000.00,Housing
2023-06-23,Web Design Freelance Project,Income,5000.00,Income
2023-06-25,Jumbo Supermarket (Groceries),Expense,600.00,Groceries
2023-06-27,Transportation (Taxi Ride),Expense,50.00,Transportation
2023-06-29,Entertainment (Movie Ticket),Expense,200.00,Entertainment
2023-06-30,Electricity Bill,Expense,800.00,Utilities
2023-07-01,Carrefour Maadi (Groceries),Expense,650.00,Groceries
2023-07-02,Monthly Phone Plan,Expense,300.00,Utilities
2023-07-03,Salary from Software Development,Income,18500.00,Income
2023-07-04,Zamalek Gym Membership,Expense,800.00,Health & Fitness
2023-07-05,Zouba Café (Coffee with Friends),Expense,80.00,Food & Beverage
2023-07-06,KFC Egypt (Lunch Out),Expense,150.00,Food & Beverage
2023-07-07,Internet & Utilities,Expense,350.00,Utilities
2023-07-08,IT Consulting Project,Income,13500.00,Income
2023-07-09,Zacks Café (Hangout with Friends),Expense,120.00,Food & Beverage
2023-07-10,Mobile Data Recharge,Expense,100.00,Utilities
2023-07-11,Rent for Downtown Apartment,Expense,7200.00,Housing
2023-07-12,Web Design Freelance Project,Income,5500.00,Income
2023-07-13,Jumbo Supermarket (Groceries),Expense,700.00,Groceries
2023-07-14,Transportation (Taxi Ride),Expense,60.00,Transportation
2023-07-15,Entertainment (Movie Ticket),Expense,250.00,Entertainment
2023-07-16,Electricity Bill,Expense,850.00,Utilities
2023-07-17,Health & Beauty Products,Expense,200.00,Health & Beauty
2023-07-18,Charity Donation (Local NGO),Expense,300.00,Charity/Donations
2023-07-19,Shopping (Clothing),Expense,500.00,Shopping
2023-07-20,Web Development Freelance Project,Income,6000.00,Income
2023-07-21,Zamalek Gym Membership,Expense,800.00,Health & Fitness
2023-07-22,Al Sultan Restaurant (Dinner Out),Expense,400.00,Food & Beverage
2023-07-23,Phone Repair Service,Expense,350.00,Technology
2023-07-24,Monthly Phone Plan,Expense,300.00,Utilities
2023-07-25,Salary from Software Development,Income,19000.00,Income
2023-07-26,Art Supplies Purchase,Expense,150.00,Art/Crafts
2023-07-27,Transportation (Metro Fare),Expense,20.00,Transportation
2023-07-28,Travel (Weekend Trip),Expense,1000.00,Travel
2023-07-29,Food & Beverage (Family Dinner),Expense,300.00,Food & Beverage
2023-07-30,Internet & Utilities,Expense,350.00,Utilities
2023-07-31,Rent for Downtown Apartment,Expense,7200.00,Housing
2023-08-01,Carrefour Maadi (Groceries),Expense,700.00,Groceries
2023-08-02,Monthly Phone Plan,Expense,300.00,Utilities
2023-08-03,Salary from Software Development,Income,19500.00,Income
2023-08-04,Zamalek Gym Membership,Expense,800.00,Health & Fitness
2023-08-05,Zouba Café (Coffee with Friends),Expense,100.00,Food & Beverage
2023-08-06,KFC Egypt (Lunch Out),Expense,150.00,Food & Beverage
2023-08-07,Internet & Utilities,Expense,350.00,Utilities
2023-08-08,IT Consulting Project,Income,14000.00,Income
2023-08-09,Zacks Café (Hangout with Friends),Expense,120.00,Food & Beverage
2023-08-10,Mobile Data Recharge,Expense,100.00,Utilities
2023-08-11,Rent for Downtown Apartment,Expense,7200.00,Housing
2023-08-12,Web Design Freelance Project,Income,6500.00,Income
2023-08-13,Jumbo Supermarket (Groceries),Expense,750.00,Groceries
2023-08-14,Transportation (Taxi Ride),Expense,70.00,Transportation
2023-08-15,Entertainment (Movie Ticket),Expense,300.00,Entertainment
2023-08-16,Electricity Bill,Expense,850.00,Utilities
2023-08-17,Health & Beauty Products,Expense,250.00,Health & Beauty
2023-08-18,Charity Donation (Local NGO),Expense,400.00,Charity/Donations
2023-08-19,Shopping (Clothing),Expense,600.00,Shopping
2023-08-20,Web Development Freelance Project,Income,7000.00,Income
2023-08-21,Zamalek Gym Membership,Expense,800.00,Health & Fitness
2023-08-22,Al Sultan Restaurant (Dinner Out),Expense,450.00,Food & Beverage
2023-08-23,Phone Repair Service,Expense,350.00,Technology
2023-08-24,Monthly Phone Plan,Expense,300.00,Utilities
2023-08-25,Salary from Software Development,Income,20000.00,Income
2023-08-26,Art Supplies Purchase,Expense,200.00,Art/Crafts
2023-08-27,Transportation (Metro Fare),Expense,30.00,Transportation
2023-08-28,Travel (Weekend Trip),Expense,1200.00,Travel
2023-08-29,Food & Beverage (Family Dinner),Expense,350.00,Food & Beverage
2023-08-30,Internet & Utilities,Expense,350.00,Utilities
2023-08-31,Rent for Downtown Apartment,Expense,7200.00,Housing
2023-08-31,Freelance Art Commission,Income,3000.00,Income
2023-08-31,Health Insurance Premium,Expense,500.00,Health & Wellness
2023-08-31,Business Conference Registration,Expense,800.00,Business Services
2023-08-31,Music Concert Tickets,Expense,400.00,Entertainment
2023-08-31,Travel Expenses (Flight Booking),Expense,1500.00,Travel
2023-08-31,Online Shopping (Electronics),Expense,1000.00,Shopping
2023-08-31,Language Classes Registration,Expense,600.00,Education
2023-08-31,Subscription Renewal (Streaming Service),Expense,150.00,Subscription
2023-08-31,Home Improvement (Furniture),Expense,700.00,Home Improvement
2023-08-31,Business Equipment Purchase,Expense,1200.00,Business
2023-08-31,Beauty & Wellness Spa,Expense,300.00,Health & Beauty
2023-08-31,Clothing Shopping (Summer Sale),Expense,400.00,Clothing
2023-08-31,Art & Crafts Supplies,Expense,150.00,Art/Crafts
2023-08-31,Donation to Charity Organization,Expense,200.00,Charity/Donations
2023-08-31,Sporting Goods Purchase,Expense,250.00,Sport
2023-08-31,Health & Fitness Class Registration,Expense,350.00,Health & Fitness
2023-09-01,Carrefour Maadi (Groceries),Expense,750.00,Groceries
2023-09-02,Monthly Phone Plan,Expense,300.00,Utilities
2023-09-03,Salary from Software Development,Income,20500.00,Income
2023-09-04,Zamalek Gym Membership,Expense,800.00,Health & Fitness
2023-09-05,Zouba Café (Coffee with Friends),Expense,100.00,Food & Beverage
2023-09-06,KFC Egypt (Lunch Out),Expense,150.00,Food & Beverage
2023-09-07,Internet & Utilities,Expense,350.00,Utilities
2023-09-08,IT Consulting Project,Income,14500.00,Income
2023-09-09,Zacks Café (Hangout with Friends),Expense,120.00,Food & Beverage
2023-09-10,Mobile Data Recharge,Expense,100.00,Utilities
2023-09-11,Rent for Downtown Apartment,Expense,7200.00,Housing
2023-09-12,Web Design Freelance Project,Income,7500.00,Income
2023-09-13,Jumbo Supermarket (Groceries),Expense,800.00,Groceries
2023-09-14,Transportation (Taxi Ride),Expense,80.00,Transportation
2023-09-15,Entertainment (Movie Ticket),Expense,350.00,Entertainment
2023-09-16,Electricity Bill,Expense,900.00,Utilities
2023-09-17,Health & Beauty Products,Expense,250.00,Health & Beauty
2023-09-18,Charity Donation (Local NGO),Expense,400.00,Charity/Donations
2023-09-19,Shopping (Clothing),Expense,700.00,Shopping
2023-09-20,Web Development Freelance Project,Income,8000.00,Income
2023-09-21,Zamalek Gym Membership,Expense,800.00,Health & Fitness
2023-09-22,Al Sultan Restaurant (Dinner Out),Expense,500.00,Food & Beverage
2023-09-23,Phone Repair Service,Expense,350.00,Technology
2023-09-24,Monthly Phone Plan,Expense,300.00,Utilities
2023-09-25,Salary from Software Development,Income,21000.00,Income
2023-09-26,Art Supplies Purchase,Expense,250.00,Art/Crafts
2023-09-27,Transportation (Metro Fare),Expense,30.00,Transportation
2023-09-28,Travel (Weekend Trip),Expense,1500.00,Travel
2023-09-29,Food & Beverage (Family Dinner),Expense,400.00,Food & Beverage
2023-09-30,Internet & Utilities,Expense,350.00,Utilities
2023-09-30,Rent for Downtown Apartment,Expense,7200.00,Housing
2023-09-30,Freelance Art Commission,Income,3200.00,Income
2023-09-30,Health Insurance Premium,Expense,550.00,Health & Wellness
2023-09-30,Business Conference Registration,Expense,900.00,Business Services
2023-09-30,Music Concert Tickets,Expense,450.00,Entertainment
2023-09-30,Travel Expenses (Flight Booking),Expense,1800.00,Travel
2023-09-30,Online Shopping (Electronics),Expense,1200.00,Shopping
2023-09-30,Language Classes Registration,Expense,700.00,Education
2023-09-30,Subscription Renewal (Streaming Service),Expense,180.00,Subscription
2023-09-30,Home Improvement (Furniture),Expense,800.00,Home Improvement
2023-09-30,Business Equipment Purchase,Expense,1500.00,Business
2023-09-30,Beauty & Wellness Spa,Expense,350.00,Health & Beauty
2023-09-30,Clothing Shopping (Summer Sale),Expense,500.00,Clothing
2023-09-30,Art & Crafts Supplies,Expense,200.00,Art/Crafts
2023-09-30,Donation to Charity Organization,Expense,300.00,Charity/Donations
2023-09-30,Sporting Goods Purchase,Expense,300.00,Sport
2023-09-30,Health & Fitness Class Registration,Expense,400.00,Health & Fitness
2023-10-01,Carrefour Maadi (Groceries),Expense,750.00,Groceries
2023-10-02,Monthly Phone Plan,Expense,300.00,Utilities
2023-10-03,Salary from Software Development,Income,21500.00,Income
2023-10-04,Zamalek Gym Membership,Expense,800.00,Health & Fitness
2023-10-05,Zouba Café (Coffee with Friends),Expense,100.00,Food & Beverage
2023-10-06,KFC Egypt (Lunch Out),Expense,150.00,Food & Beverage
2023-10-07,Internet & Utilities,Expense,350.00,Utilities
2023-10-08,IT Consulting Project,Income,15500.00,Income
2023-10-09,Zacks Café (Hangout with Friends),Expense,120.00,Food & Beverage
2023-10-10,Mobile Data Recharge,Expense,100.00,Utilities
2023-10-11,Rent for Downtown Apartment,Expense,7200.00,Housing
2023-10-12,Web Design Freelance Project,Income,8000.00,Income
2023-10-13,Jumbo Supermarket (Groceries),Expense,800.00,Groceries
2023-10-14,Transportation (Taxi Ride),Expense,80.00,Transportation
2023-10-15,Entertainment (Movie Ticket),Expense,350.00,Entertainment
2023-10-16,Electricity Bill,Expense,900.00,Utilities
2023-10-17,Health & Beauty Products,Expense,250.00,Health & Beauty
2023-10-18,Charity Donation (Local NGO),Expense,400.00,Charity/Donations
2023-10-19,Shopping (Clothing),Expense,700.00,Shopping
2023-10-20,Web Development Freelance Project,Income,9000.00,Income
2023-10-21,Zamalek Gym Membership,Expense,800.00,Health & Fitness
2023-10-22,Al Sultan Restaurant (Dinner Out),Expense,500.00,Food & Beverage
2023-10-23,Phone Repair Service,Expense,350.00,Technology
2023-10-24,Monthly Phone Plan,Expense,300.00,Utilities
2023-10-25,Salary from Software Development,Income,22000.00,Income
2023-10-26,Art Supplies Purchase,Expense,250.00,Art/Crafts
2023-10-27,Transportation (Metro Fare),Expense,30.00,Transportation
2023-10-28,Travel (Weekend Trip),Expense,1500.00,Travel
2023-10-29,Food & Beverage (Family Dinner),Expense,400.00,Food & Beverage
2023-10-30,Internet & Utilities,Expense,350.00,Utilities
2023-10-31,Rent for Downtown Apartment,Expense,7200.00,Housing
2023-10-31,Freelance Art Commission,Income,3500.00,Income
2023-10-31,Health Insurance Premium,Expense,550.00,Health & Wellness
2023-10-31,Business Conference Registration,Expense,900.00,Business Services
2023-10-31,Music Concert Tickets,Expense,450.00,Entertainment
2023-10-31,Travel Expenses (Flight Booking),Expense,1800.00,Travel
2023-10-31,Online Shopping (Electronics),Expense,1200.00,Shopping
2023-10-31,Language Classes Registration,Expense,700.00,Education
2023-10-31,Subscription Renewal (Streaming Service),Expense,180.00,Subscription
2023-10-31,Home Improvement (Furniture),Expense,800.00,Home Improvement
2023-10-31,Business Equipment Purchase,Expense,1500.00,Business
2023-10-31,Beauty & Wellness Spa,Expense,350.00,Health & Beauty
2023-10-31,Clothing Shopping (Summer Sale),Expense,500.00,Clothing
2023-10-31,Art & Crafts Supplies,Expense,200.00,Art/Crafts
2023-10-31,Donation to Charity Organization,Expense,300.00,Charity/Donations
2023-10-31,Sporting Goods Purchase,Expense,300.00,Sport
2023-10-31,Health & Fitness Class Registration,Expense,400.00,Health & Fitness
2023-11-01,Carrefour Maadi (Groceries),Expense,800.00,Groceries
2023-11-02,Monthly Phone Plan,Expense,300.00,Utilities
2023-11-03,Salary from Software Development,Income,22500.00,Income
2023-11-04,Zamalek Gym Membership,Expense,800.00,Health & Fitness
2023-11-05,Zouba Café (Coffee with Friends),Expense,120.00,Food & Beverage
2023-11-06,KFC Egypt (Lunch Out),Expense,150.00,Food & Beverage
2023-11-07,Internet & Utilities,Expense,350.00,Utilities
2023-11-08,IT Consulting Project,Income,16000.00,Income
2023-11-09,Zacks Café (Hangout with Friends),Expense,120.00,Food & Beverage
2023-11-10,Mobile Data Recharge,Expense,100.00,Utilities
2023-11-11,Rent for Downtown Apartment,Expense,7200.00,Housing
2023-11-12,Web Design Freelance Project,Income,8500.00,Income
2023-11-13,Jumbo Supermarket (Groceries),Expense,850.00,Groceries
2023-11-14,Transportation (Taxi Ride),Expense,80.00,Transportation
2023-11-15,Entertainment (Movie Ticket),Expense,350.00,Entertainment
2023-11-16,Electricity Bill,Expense,950.00,Utilities
2023-11-17,Health & Beauty Products,Expense,250.00,Health & Beauty
2023-11-18,Charity Donation (Local NGO),Expense,400.00,Charity/Donations
2023-11-19,Shopping (Clothing),Expense,700.00,Shopping
2023-11-20,Web Development Freelance Project,Income,9500.00,Income
2023-11-21,Zamalek Gym Membership,Expense,800.00,Health & Fitness
2023-11-22,Al Sultan Restaurant (Dinner Out),Expense,550.00,Food & Beverage
2023-11-23,Phone Repair Service,Expense,350.00,Technology
2023-11-24,Monthly Phone Plan,Expense,300.00,Utilities
2023-11-25,Salary from Software Development,Income,23000.00,Income
2023-11-26,Art Supplies Purchase,Expense,250.00,Art/Crafts
2023-11-27,Transportation (Metro Fare),Expense,30.00,Transportation
2023-11-28,Travel (Weekend Trip),Expense,1500.00,Travel
2023-11-29,Food & Beverage (Family Dinner),Expense,450.00,Food & Beverage
2023-11-30,Internet & Utilities,Expense,350.00,Utilities
2023-11-30,Rent for Downtown Apartment,Expense,7200.00,Housing
2023-11-30,Freelance Art Commission,Income,3800.00,Income
2023-11-30,Health Insurance Premium,Expense,600.00,Health & Wellness
2023-11-30,Business Conference Registration,Expense,1000.00,Business Services
2023-11-30,Music Concert Tickets,Expense,500.00,Entertainment
2023-11-30,Travel Expenses (Flight Booking),Expense,2000.00,Travel
2023-11-30,Online Shopping (Electronics),Expense,1500.00,Shopping
2023-11-30,Language Classes Registration,Expense,800.00,Education
2023-11-30,Subscription Renewal (Streaming Service),Expense,200.00,Subscription
2023-11-30,Home Improvement (Furniture),Expense,900.00,Home Improvement
2023-11-30,Business Equipment Purchase,Expense,1800.00,Business
2023-11-30,Beauty & Wellness Spa,Expense,400.00,Health & Beauty
2023-11-30,Clothing Shopping (Winter Wardrobe),Expense,600.00,Clothing
2023-11-30,Art & Crafts Supplies,Expense,250.00,Art/Crafts
2023-11-30,Donation to Charity Organization,Expense,350.00,Charity/Donations
2023-11-30,Sporting Goods Purchase,Expense,350.00,Sport
2023-11-30,Health & Fitness Class Registration,Expense,450.00,Health & Fitness
2023-12-01,Carrefour Maadi (Groceries),Expense,800.00,Groceries
2023-12-02,Monthly Phone Plan,Expense,300.00,Utilities
2023-12-03,Salary from Software Development,Income,23500.00,Income
2023-12-04,Zamalek Gym Membership,Expense,800.00,Health & Fitness
2023-12-05,Zouba Café (Coffee with Friends),Expense,120.00,Food & Beverage
2023-12-06,KFC Egypt (Lunch Out),Expense,150.00,Food & Beverage
2023-12-07,Internet & Utilities,Expense,350.00,Utilities
2023-12-08,IT Consulting Project,Income,17000.00,Income
2023-12-09,Zacks Café (Hangout with Friends),Expense,120.00,Food & Beverage
2023-12-10,Mobile Data Recharge,Expense,100.00,Utilities
2023-12-11,Rent for Downtown Apartment,Expense,7200.00,Housing
2023-12-12,Web Design Freelance Project,Income,9000.00,Income
2023-12-13,Jumbo Supermarket (Groceries),Expense,850.00,Groceries
2023-12-14,Transportation (Taxi Ride),Expense,80.00,Transportation
2023-12-15,Entertainment (Movie Ticket),Expense,350.00,Entertainment
2023-12-16,Electricity Bill,Expense,950.00,Utilities
2023-12-17,Health & Beauty Products,Expense,250.00,Health & Beauty
2023-12-18,Charity Donation (Local NGO),Expense,400.00,Charity/Donations
2023-12-19,Shopping (Clothing),Expense,700.00,Shopping
2023-12-20,Web Development Freelance Project,Income,10000.00,Income
2023-12-21,Zamalek Gym Membership,Expense,800.00,Health & Fitness
2023-12-22,Al Sultan Restaurant (Dinner Out),Expense,550.00,Food & Beverage
2023-12-23,Phone Repair Service,Expense,350.00,Technology
2023-12-24,Monthly Phone Plan,Expense,300.00,Utilities
2023-12-25,Salary from Software Development,Income,24000.00,Income
2023-12-26,Art Supplies Purchase,Expense,250.00,Art/Crafts
2023-12-27,Transportation (Metro Fare),Expense,30.00,Transportation
2023-12-28,Travel (Weekend Trip),Expense,1500.00,Travel
2023-12-29,Food & Beverage (Family Dinner),Expense,450.00,Food & Beverage
2023-12-30,Internet & Utilities,Expense,350.00,Utilities
2023-12-31,Rent for Downtown Apartment,Expense,7200.00,Housing
2023-12-31,Freelance Art Commission,Income,4000.00,Income
2023-12-31,Health Insurance Premium,Expense,600.00,Health & Wellness
2023-12-31,Business Conference Registration,Expense,1000.00,Business Services
2023-12-31,Music Concert Tickets,Expense,500.00,Entertainment
2023-12-31,Travel Expenses (Flight Booking),Expense,2000.00,Travel
2023-12-31,Online Shopping (Electronics),Expense,1500.00,Shopping
2023-12-31,Language Classes Registration,Expense,800.00,Education
2023-12-31,Subscription Renewal (Streaming Service),Expense,200.00,Subscription
2023-12-31,Home Improvement (Furniture),Expense,900.00,Home Improvement
2023-12-31,Business Equipment Purchase,Expense,1800.00,Business
2023-12-31,Beauty & Wellness Spa,Expense,400.00,Health & Beauty
2023-12-31,Clothing Shopping (Winter Wardrobe),Expense,600.00,Clothing
2023-12-31,Art & Crafts Supplies,Expense,250.00,Art/Crafts
2023-12-31,Donation to Charity Organization,Expense,350.00,Charity/Donations
2023-12-31,Sporting Goods Purchase,Expense,350.00,Sport
2023-12-31,Health & Fitness Class Registration,Expense,450.00,Health & Fitness
2024-01-01,Carrefour Maadi (Groceries),Expense,850.00,Groceries
2024-01-02,Monthly Phone Plan,Expense,300.00,Utilities
2024-01-03,Salary from Software Development,Income,24500.00,Income
2024-01-04,Zamalek Gym Membership,Expense,800.00,Health & Fitness
2024-01-05,Zouba Café (Coffee with Friends),Expense,120.00,Food & Beverage
2024-01-06,KFC Egypt (Lunch Out),Expense,150.00,Food & Beverage
2024-01-07,Internet & Utilities,Expense,350.00,Utilities
2024-01-08,IT Consulting Project,Income,18000.00,Income
2024-01-09,Zacks Café (Hangout with Friends),Expense,120.00,Food & Beverage
2024-01-10,Mobile Data Recharge,Expense,100.00,Utilities
2024-01-11,Rent for Downtown Apartment,Expense,7200.00,Housing
2024-01-12,Web Design Freelance Project,Income,9500.00,Income
2024-01-13,Jumbo Supermarket (Groceries),Expense,900.00,Groceries
2024-01-14,Transportation (Taxi Ride),Expense,80.00,Transportation
2024-01-15,Entertainment (Movie Ticket),Expense,350.00,Entertainment
2024-01-16,Electricity Bill,Expense,1000.00,Utilities
2024-01-17,Health & Beauty Products,Expense,250.00,Health & Beauty
2024-01-18,Charity Donation (Local NGO),Expense,400.00,Charity/Donations
2024-01-19,Shopping (Clothing),Expense,700.00,Shopping
2024-01-20,Web Development Freelance Project,Income,10500.00,Income
2024-01-21,Zamalek Gym Membership,Expense,800.00,Health & Fitness
2024-01-22,Al Sultan Restaurant (Dinner Out),Expense,550.00,Food & Beverage
2024-01-23,Phone Repair Service,Expense,350.00,Technology
2024-01-24,Monthly Phone Plan,Expense,300.00,Utilities
2024-01-25,Salary from Software Development,Income,25000.00,Income
2024-01-26,Art Supplies Purchase,Expense,250.00,Art/Crafts
2024-01-27,Transportation (Metro Fare),Expense,30.00,Transportation
2024-01-28,Travel (Weekend Trip),Expense,1500.00,Travel
2024-01-29,Food & Beverage (Family Dinner),Expense,450.00,Food & Beverage
2024-01-30,Internet & Utilities,Expense,350.00,Utilities
2024-01-31,Rent for Downtown Apartment,Expense,7200.00,Housing
2024-01-31,Freelance Art Commission,Income,4200.00,Income
2024-01-31,Health Insurance Premium,Expense,650.00,Health & Wellness
2024-01-31,Business Conference Registration,Expense,1100.00,Business Services
2024-01-31,Music Concert Tickets,Expense,500.00,Entertainment
2024-01-31,Travel Expenses (Flight Booking),Expense,2200.00,Travel
2024-01-31,Online Shopping (Electronics),Expense,1600.00,Shopping
2024-01-31,Language Classes Registration,Expense,850.00,Education
2024-01-31,Subscription Renewal (Streaming Service),Expense,220.00,Subscription
2024-01-31,Home Improvement (Furniture),Expense,950.00,Home Improvement
2024-01-31,Business Equipment Purchase,Expense,2000.00,Business
2024-01-31,Beauty & Wellness Spa,Expense,450.00,Health & Beauty
2024-01-31,Clothing Shopping (Winter Wardrobe),Expense,650.00,Clothing
2024-01-31,Art & Crafts Supplies,Expense,250.00,Art/Crafts
2024-01-31,Donation to Charity Organization,Expense,400.00,Charity/Donations
2024-01-31,Sporting Goods Purchase,Expense,400.00,Sport
2024-01-31,Health & Fitness Class Registration,Expense,500.00,Health & Fitness
2024-02-01,Carrefour Maadi (Groceries),Expense,850.00,Groceries
2024-02-02,Monthly Phone Plan,Expense,300.00,Utilities
2024-02-03,Salary from Software Development,Income,25500.00,Income
2024-02-04,Zamalek Gym Membership,Expense,800.00,Health & Fitness
2024-02-05,Zouba Café (Coffee with Friends),Expense,120.00,Food & Beverage
2024-02-06,KFC Egypt (Lunch Out),Expense,150.00,Food & Beverage
2024-02-07,Internet & Utilities,Expense,350.00,Utilities
2024-02-08,IT Consulting Project,Income,19000.00,Income
2024-02-09,Zacks Café (Hangout with Friends),Expense,120.00,Food & Beverage
2024-02-10,Mobile Data Recharge,Expense,100.00,Utilities
2024-02-11,Rent for Downtown Apartment,Expense,7200.00,Housing
2024-02-12,Web Design Freelance Project,Income,10000.00,Income
2024-02-13,Jumbo Supermarket (Groceries),Expense,900.00,Groceries
2024-02-14,Transportation (Taxi Ride),Expense,80.00,Transportation
2024-02-15,Entertainment (Movie Ticket),Expense,350.00,Entertainment
2024-02-16,Electricity Bill,Expense,1000.00,Utilities
2024-02-17,Health & Beauty Products,Expense,250.00,Health & Beauty
2024-02-18,Charity Donation (Local NGO),Expense,400.00,Charity/Donations
2024-02-19,Shopping (Clothing),Expense,700.00,Shopping
2024-02-20,Web Development Freelance Project,Income,11000.00,Income
2024-02-21,Zamalek Gym Membership,Expense,800.00,Health & Fitness
2024-02-22,Al Sultan Restaurant (Dinner Out),Expense,550.00,Food & Beverage
2024-02-23,Phone Repair Service,Expense,350.00,Technology
2024-02-24,Monthly Phone Plan,Expense,300.00,Utilities
2024-02-25,Salary from Software Development,Income,26000.00,Income
